ID	Assessment	Class	IUCN_Group_Number	IUCN_Group	IUCN_Subgroup_Number	IUCN_Subgroup	Scope	Severity	Irreversibility	Past_criticality	Current_criticality	Trend_of_change	Future_criticality	Systemic_activity_(level_of_activity)	Systemic_activity_(no._of_influenced_elements)	Systemic_Activity	Strategic_relevance_(value)	Strategic_relevance_(Rank)	Manageability	Knowledge	Rank	Participant_Knowledge_Avg	Participant_Knowledge_Med	Participant_Knowledge_AvgxHDI	Participant_Knowledge_MedxHDI	Year
1391	CO-GUA	Factor	4	Infrastructure-related_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	4	NA	NA	NA	NA	NA	2.33	2	1.70	1.45	2014
1392	CO-GUA	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	2.33	2	1.70	1.45	2014
1393	CO-GUA	Factor	7	Natural_resource-use_related_factors	NA	NA	3	4	3	3	4	3	NA	1	2	1	NA	NA	3	2	NA	2.33	2	1.70	1.45	2014
1394	CO-GUA	Factor	8	Socio-cultural_factors	NA	NA	3	4	2	NA	3	NA	NA	4	4	4	NA	NA	NA	NA	NA	2.33	2	1.70	1.45	2014
1395	CO-GUA	Factor	2	Governance-related_factors	NA	NA	4	3	2	1	3	1	1	4	4	2	7	1	2	2	10	2.33	2	1.70	1.45	2014
1396	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	1	2	2	1	2	2	2	1	1	1	7	1	3	2	10	2.33	2	1.70	1.45	2014
1397	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	1	1	2	1	2	2	2	2	2	2	8	2	3	2	9	2.33	2	1.70	1.45	2014
1398	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	1	1	2	3	2	3	2	2	1	1	8	2	3	3	9	2.33	2	1.70	1.45	2014
1399	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	2	2	1	1	2	2	2	1	0	2	8	2	3	2	9	2.33	2	1.70	1.45	2014
1400	CO-GUA	Factor	8	Socio-cultural_factors	NA	NA	1	1	2	1	2	2	1	3	2	3	8	2	3	2	9	2.33	2	1.70	1.45	2014
1401	CO-GUA	Factor	7	Natural_resource-use_related_factors	NA	NA	4	2	1	1	2	2	3	1	1	1	8	2	2	1	9	2.33	2	1.70	1.45	2014
1402	CO-GUA	Factor	1	Demographic_factors	NA	NA	2	4	1	1	2	3	1	3	3	3	9	2	2	2	8	2.33	2	1.70	1.45	2014
1403	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	2	2	1	3	2	3	2	2	1	2	9	2	3	2	8	2.33	2	1.70	1.45	2014
1404	CO-GUA	Factor	8	Socio-cultural_factors	NA	NA	1	1	1	3	1	3	3	2	1	2	9	2	4	3	8	2.33	2	1.70	1.45	2014
1405	CO-GUA	Factor	8	Socio-cultural_factors	NA	NA	2	2	1	3	2	3	3	1	1	1	9	2	2	2	8	2.33	2	1.70	1.45	2014
1406	CO-GUA	Factor	8	Socio-cultural_factors	NA	NA	1	2	2	4	2	2	1	4	4	4	9	2	2	2	8	2.33	2	1.70	1.45	2014
1407	CO-GUA	Factor	6	Natural_factors	NA	NA	2	2	1	2	2	2	2	3	2	3	9	2	4	2	8	2.33	2	1.70	1.45	2014
1408	CO-GUA	Factor	7	Natural_resource-use_related_factors	NA	NA	4	4	3	4	4	2	1	3	1	2	9	2	2	2	8	2.33	2	1.70	1.45	2014
1409	CO-GUA	Factor	5	Institutional_factors	NA	NA	4	3	2	4	3	3	2	2	0	1	9	2	1	1	8	2.33	2	1.70	1.45	2014
1410	CO-GUA	Factor	5	Institutional_factors	NA	NA	4	4	3	3	4	1	1	4	4	4	10	2	2	2	7	2.33	2	1.70	1.45	2014
1411	CO-GUA	Factor	7	Natural_resource-use_related_factors	NA	NA	2	2	2	1	2	2	3	2	2	3	10	2	4	1	7	2.33	2	1.70	1.45	2014
1412	CO-GUA	Factor	7	Natural_resource-use_related_factors	NA	NA	2	2	1	1	2	2	3	3	2	3	10	2	2	2	7	2.33	2	1.70	1.45	2014
1413	CO-GUA	Factor	2	Governance-related_factors	NA	NA	4	3	3	4	4	2	1	3	3	3	10	2	2	1	7	2.33	2	1.70	1.45	2014
1414	CO-GUA	Factor	2	Governance-related_factors	NA	NA	4	3	2	4	3	3	2	2	1	2	10	2	2	2	7	2.33	2	1.70	1.45	2014
1415	CO-GUA	Factor	2	Governance-related_factors	NA	NA	1	3	2	4	2	2	2	4	4	4	10	2	2	2	7	2.33	2	1.70	1.45	2014
1416	CO-GUA	Factor	1	Demographic_factors	NA	NA	3	4	3	1	4	3	2	1	1	1	10	2	4	2	7	2.33	2	1.70	1.45	2014
1417	CO-GUA	Factor	7	Natural_resource-use_related_factors	NA	NA	2	2	2	1	2	3	3	2	3	3	11	3	3	2	6	2.33	2	1.70	1.45	2014
1418	CO-GUA	Factor	7	Natural_resource-use_related_factors	NA	NA	1	1	3	1	2	3	3	3	3	3	11	3	3	2	6	2.33	2	1.70	1.45	2014
1419	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	1	3	3	1	3	3	3	2	1	2	11	3	4	3	6	2.33	2	1.70	1.45	2014
1420	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	4	4	3	2	4	4	2	1	1	1	11	3	3	2	6	2.33	2	1.70	1.45	2014
1421	CO-GUA	Factor	4	Infrastructure-related_factors	NA	NA	4	4	3	4	4	3	2	2	1	2	11	3	2	1	6	2.33	2	1.70	1.45	2014
1422	CO-GUA	Factor	8	Socio-cultural_factors	NA	NA	2	2	1	1	2	3	4	2	1	2	11	3	4	4	6	2.33	2	1.70	1.45	2014
1423	CO-GUA	Factor	7	Natural_resource-use_related_factors	NA	NA	2	2	1	4	2	4	3	1	1	2	11	3	3	3	6	2.33	2	1.70	1.45	2014
1424	CO-GUA	Factor	2	Governance-related_factors	NA	NA	4	3	3	1	4	3	2	2	3	2	11	3	1	1	6	2.33	2	1.70	1.45	2014
1425	CO-GUA	Factor	2	Governance-related_factors	NA	NA	4	3	2	4	3	3	2	3	3	3	11	3	1	3	6	2.33	2	1.70	1.45	2014
1426	CO-GUA	Factor	2	Governance-related_factors	NA	NA	4	4	3	4	4	3	2	3	1	2	11	3	3	1	6	2.33	2	1.70	1.45	2014
1427	CO-GUA	Factor	5	Institutional_factors	NA	NA	4	4	2	4	3	4	2	3	2	2	11	3	2	1	6	2.33	2	1.70	1.45	2014
1428	CO-GUA	Factor	5	Institutional_factors	NA	NA	4	4	2	4	3	3	2	4	3	3	11	3	3	1	6	2.33	2	1.70	1.45	2014
1429	CO-GUA	Factor	4	Infrastructure-related_factors	NA	NA	3	3	2	1	3	4	4	1	1	1	12	4	2	3	5	2.33	2	1.70	1.45	2014
1430	CO-GUA	Factor	5	Institutional_factors	NA	NA	4	4	3	3	4	3	3	1	4	2	12	3	3	2	5	2.33	2	1.70	1.45	2014
1431	CO-GUA	Factor	8	Socio-cultural_factors	NA	NA	4	4	3	1	4	4	2	2	3	2	12	3	3	2	5	2.33	2	1.70	1.45	2014
1432	CO-GUA	Factor	4	Infrastructure-related_factors	NA	NA	4	4	3	4	4	4	2	3	1	2	12	3	2	2	5	2.33	2	1.70	1.45	2014
1433	CO-GUA	Factor	8	Socio-cultural_factors	NA	NA	3	3	2	1	3	4	3	2	2	2	12	3	4	4	5	2.33	2	1.70	1.45	2014
1434	CO-GUA	Factor	8	Socio-cultural_factors	NA	NA	4	2	2	3	3	2	4	3	3	3	12	3	4	2	5	2.33	2	1.70	1.45	2014
1435	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	4	4	1	1	3	3	4	2	2	2	12	3	4	4	5	2.33	2	1.70	1.45	2014
1436	CO-GUA	Factor	2	Governance-related_factors	NA	NA	4	4	3	4	4	3	1	4	4	4	12	3	2	1	5	2.33	2	1.70	1.45	2014
1437	CO-GUA	Factor	4	Infrastructure-related_factors	NA	NA	4	4	3	1	4	3	2	3	2	3	12	3	1	1	5	2.33	2	1.70	1.45	2014
1438	CO-GUA	Factor	7	Natural_resource-use_related_factors	NA	NA	4	4	3	3	4	4	2	2	2	3	13	3	2	1	4	2.33	2	1.70	1.45	2014
1439	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	4	4	3	3	4	4	3	2	1	2	13	3	3	2	4	2.33	2	1.70	1.45	2014
1440	CO-GUA	Factor	8	Socio-cultural_factors	NA	NA	1	1	3	1	2	3	4	4	4	4	13	3	4	1	4	2.33	2	1.70	1.45	2014
1441	CO-GUA	Factor	6	Natural_factors	NA	NA	4	3	4	1	4	3	4	3	1	2	13	3	4	2	4	2.33	2	1.70	1.45	2014
1442	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	4	4	3	2	4	3	2	4	3	4	13	3	3	3	4	2.33	2	1.70	1.45	2014
1443	CO-GUA	Factor	1	Demographic_factors	NA	NA	3	3	3	2	3	3	3	4	4	4	13	3	4	2	4	2.33	2	1.70	1.45	2014
1444	CO-GUA	Factor	2	Governance-related_factors	NA	NA	4	3	3	4	4	4	2	3	3	3	13	3	4	2	4	2.33	2	1.70	1.45	2014
1445	CO-GUA	Factor	5	Institutional_factors	NA	NA	4	4	3	4	4	3	2	4	4	4	13	3	1	1	4	2.33	2	1.70	1.45	2014
1446	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	3	2	3	3	3	4	4	3	2	3	14	4	4	3	3	2.33	2	1.70	1.45	2014
1447	CO-GUA	Factor	4	Infrastructure-related_factors	NA	NA	4	4	3	2	4	3	4	2	2	3	14	4	3	2	3	2.33	2	1.70	1.45	2014
1448	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	4	4	3	2	4	4	3	3	2	3	14	4	3	2	3	2.33	2	1.70	1.45	2014
1449	CO-GUA	Factor	2	Governance-related_factors	NA	NA	4	4	3	4	4	4	3	3	3	3	14	4	3	2	3	2.33	2	1.70	1.45	2014
1450	CO-GUA	Factor	9	Socio-economic_factors	NA	NA	4	4	3	1	4	4	3	4	4	4	15	4	4	2	2	2.33	2	1.70	1.45	2014
1451	CO-GUA	Factor	6	Natural_factors	NA	NA	4	4	4	1	4	3	4	4	4	4	15	4	4	2	2	2.33	2	1.70	1.45	2014
1452	CO-GUA	Factor	7	Natural_resource-use_related_factors	NA	NA	4	4	4	1	4	4	4	3	4	4	16	4	4	2	1	2.33	2	1.70	1.45	2014
1453	CO-TOL	Stress	2	Atmosphere	2.3	Changed_weather_and_local_climate_conditions	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29	2	1.67	1.45	2014
1454	CO-TOL	Stress	3	Hydrosphere	3.1	Changed_water_characteristics	3	3	3	1	3	1	1	NA	NA	NA	5	1	1	1	6	2.29	2	1.67	1.45	2014
1455	CO-TOL	Stress	8	Network	8.1	Changed_distribution_and_connectivity_of_ecosystems	3	3	3	1	3	2	2	NA	NA	NA	7	2	2	2	4	2.29	2	1.67	1.45	2014
1456	CO-TOL	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	2	3	3	1	3	3	1	NA	NA	NA	7	2	3	2	4	2.29	2	1.67	1.45	2014
1457	CO-TOL	Stress	3	Hydrosphere	3.1	Changed_water_characteristics	2	3	3	2	3	2	2	NA	NA	NA	7	2	2	1	4	2.29	2	1.67	1.45	2014
1458	CO-TOL	Stress	2	Atmosphere	2.3	Changed_weather_and_local_climate_conditions	2	2	2	1	2	3	2	NA	NA	NA	7	2	2	2	4	2.29	2	1.67	1.45	2014
1459	CO-TOL	Stress	7	Information	7.2	Changed_interspecific_diversity/species_richness	2	3	3	1	3	3	2	NA	NA	NA	8	2	3	2	3	2.29	2	1.67	1.45	2014
1460	CO-TOL	Stress	8	Network	8.3	Changed_structure_and_composition_of_communities	2	2	3	1	3	3	2	NA	NA	NA	8	2	3	2	3	2.29	2	1.67	1.45	2014
1461	CO-TOL	Stress	4	Lithosphere	4.1	Changed_physical_soil_parameters	2	3	3	1	3	3	2	NA	NA	NA	8	2	3	3	3	2.29	2	1.67	1.45	2014
1462	CO-TOL	Stress	6	Biomass	6.1	Changed_primary_production	2	2	3	1	3	3	2	NA	NA	NA	8	2	3	3	3	2.29	2	1.67	1.45	2014
1463	CO-TOL	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	3	3	3	2	3	3	2	NA	NA	NA	8	2	3	2	3	2.29	2	1.67	1.45	2014
1464	CO-TOL	Stress	11	Resilience_and_resistance	11.1	Changed_recovery	3	4	3	1	4	3	2	NA	NA	NA	9	3	3	3	2	2.29	2	1.67	1.45	2014
1465	CO-TOL	Stress	7	Information	7.6	Changed_ecosystem_diversity	2	3	4	2	4	3	2	NA	NA	NA	9	3	2	1	2	2.29	2	1.67	1.45	2014
1466	CO-TOL	Stress	9	Species_specific_key_attributes	9.3	Changed_habitat_quantity_and_quality_(including_abiotic_and_biotic_habitat_components)	3	3	4	2	4	3	2	NA	NA	NA	9	3	3	1	2	2.29	2	1.67	1.45	2014
1467	CO-TOL	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	3	3	4	2	4	3	2	NA	NA	NA	9	3	3	2	2	2.29	2	1.67	1.45	2014
1468	CO-TOL	Stress	1	Energy_input	1.1	Changed_solar_radiation	4	3	3	1	4	3	4	NA	NA	NA	11	4	4	1	1	2.29	2	1.67	1.45	2014
1469	CO-TOL	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	4	4	4	1	4	4	4	3	3	3	15	4	4	2	1	2.29	2	1.67	1.45	2014
1470	CO-TOL	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	4	2	4	3	4	3	4	4	4	4	15	4	4	2	1	2.29	2	1.67	1.45	2014
1471	CO-TOL	Threat	11	Climate_change_and_severe_weather	11.2	Droughts	2	3	3	3	3	3	4	4	4	4	14	4	4	2	2	2.29	2	1.67	1.45	2014
1472	CO-TOL	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	2	4	3	3	3	3	4	4	4	4	14	4	3	2	2	2.29	2	1.67	1.45	2014
1473	CO-TOL	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	2	3	4	2	3	3	4	4	4	4	14	4	4	2	2	2.29	2	1.67	1.45	2014
1474	CO-TOL	Threat	9	Pollution	9.3	Agricultural_and_forestry_effluents	2	4	3	4	3	4	4	2	2	2	13	3	3	2	3	2.29	2	1.67	1.45	2014
1475	CO-TOL	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	4	3	2	4	3	4	4	2	2	2	13	3	3	3	3	2.29	2	1.67	1.45	2014
1476	CO-TOL	Threat	5	Biological_resource_use	5.3	Logging_and_wood_harvesting	2	3	3	3	3	3	3	4	4	3	12	3	1	2	4	2.29	2	1.67	1.45	2014
1477	CO-TOL	Threat	8	Invasive_and_other_problematic_species_and_genes	8.1	Invasive_non-native/alien_species	2	3	3	2	3	3	3	3	3	3	12	3	3	2	4	2.29	2	1.67	1.45	2014
1478	CO-TOL	Threat	10	Geological_events	10.3	Avalanches/landslides	2	3	4	2	3	3	3	3	3	3	12	3	1	3	4	2.29	2	1.67	1.45	2014
1479	CO-TOL	Threat	7	Natural_system_modifications	7.3	Other_ecosystem_modifications	4	4	3	2	4	3	2	2	2	2	11	3	2	3	5	2.29	2	1.67	1.45	2014
1480	CO-TOL	Threat	11	Climate_change_and_severe_weather	11.4	Storms_and_flooding	2	3	4	1	3	3	3	2	2	2	11	3	3	3	5	2.29	2	1.67	1.45	2014
1481	CO-TOL	Threat	9	Pollution	9.3	Agricultural_and_forestry_effluents	2	4	3	2	3	3	3	2	2	2	11	3	1	3	5	2.29	2	1.67	1.45	2014
1482	CO-TOL	Threat	7	Natural_system_modifications	7.1	Fire_and_fire_suppression	2	4	2	2	3	3	3	3	3	2	11	3	2	2	5	2.29	2	1.67	1.45	2014
1483	CO-TOL	Threat	9	Pollution	9.3	Agricultural_and_forestry_effluents	4	4	3	1	4	3	2	1	1	1	10	2	3	3	6	2.29	2	1.67	1.45	2014
1484	CO-TOL	Threat	9	Pollution	9.1	Household_sewage_and_urban_waste_water	2	4	3	4	3	3	3	1	1	1	10	2	1	2	6	2.29	2	1.67	1.45	2014
1485	CO-TOL	Threat	7	Natural_system_modifications	7.1	Fire_and_fire_suppression	2	3	2	3	2	3	2	4	4	3	10	2	3	3	6	2.29	2	1.67	1.45	2014
1486	CO-TOL	Threat	9	Pollution	9.2	Industrial_and_military_effluents	1	4	4	1	4	3	1	2	2	2	10	2	2	3	6	2.29	2	1.67	1.45	2014
1487	CO-TOL	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	2	4	3	2	3	2	2	2	2	2	9	2	3	2	7	2.29	2	1.67	1.45	2014
1488	CO-TOL	Threat	5	Biological_resource_use	5.1	Hunting_and_collecting_terrestrial_animals	2	2	2	4	2	3	2	1	1	1	8	2	1	3	8	2.29	2	1.67	1.45	2014
1489	CO-TOL	Threat	5	Biological_resource_use	5.3	Logging_and_wood_harvesting	4	4	3	3	4	1	1	2	2	2	8	2	3	2	8	2.29	2	1.67	1.45	2014
1490	CO-TOL	Threat	8	Invasive_and_other_problematic_species_and_genes	8.2	Problematic_native_species	2	2	2	2	2	3	1	1	1	1	7	1	2	1	9	2.29	2	1.67	1.45	2014
1491	CO-TOL	Factor	4	Infrastructure-related_factors	NA	NA	3	3	1	1	2	1	2	2	2	2	7	1	2	1	9	2.29	2	1.67	1.45	2014
1492	CO-TOL	Factor	7	Natural_resource-use_related_factors	NA	NA	2	2	2	1	2	2	1	1	2	2	7	1	2	2	9	2.29	2	1.67	1.45	2014
1493	CO-TOL	Factor	5	Institutional_factors	NA	NA	4	4	2	4	3	3	1	1	1	1	8	2	3	3	8	2.29	2	1.67	1.45	2014
1494	CO-TOL	Factor	5	Institutional_factors	NA	NA	3	3	2	4	3	2	1	1	3	2	8	2	3	1	8	2.29	2	1.67	1.45	2014
1495	CO-TOL	Factor	8	Socio-cultural_factors	NA	NA	3	2	2	4	3	2	1	3	2	3	9	2	2	2	7	2.29	2	1.67	1.45	2014
1496	CO-TOL	Factor	4	Infrastructure-related_factors	NA	NA	1	2	3	4	3	3	1	2	1	2	9	2	3	1	7	2.29	2	1.67	1.45	2014
1497	CO-TOL	Factor	2	Governance-related_factors	NA	NA	3	3	2	4	3	3	2	1	1	1	9	2	3	2	7	2.29	2	1.67	1.45	2014
1498	CO-TOL	Factor	9	Socio-economic_factors	NA	NA	4	4	3	3	4	1	1	3	3	3	9	2	3	2	7	2.29	2	1.67	1.45	2014
1499	CO-TOL	Factor	2	Governance-related_factors	NA	NA	4	4	3	4	4	3	1	1	1	1	9	2	2	2	7	2.29	2	1.67	1.45	2014
1500	CO-TOL	Factor	6	Natural_factors	NA	NA	3	3	4	1	4	1	1	3	2	3	9	2	4	2	7	2.29	2	1.67	1.45	2014
1501	CO-TOL	Factor	8	Socio-cultural_factors	NA	NA	4	4	3	4	4	3	1	1	2	2	10	2	3	1	6	2.29	2	1.67	1.45	2014
1502	CO-TOL	Factor	9	Socio-economic_factors	NA	NA	3	4	3	1	4	3	1	2	2	2	10	2	2	2	6	2.29	2	1.67	1.45	2014
1503	CO-TOL	Factor	2	Governance-related_factors	NA	NA	3	2	2	4	3	2	1	4	4	4	10	2	2	1	6	2.29	2	1.67	1.45	2014
1504	CO-TOL	Factor	2	Governance-related_factors	NA	NA	3	2	2	4	3	1	2	3	4	4	10	2	4	2	6	2.29	2	1.67	1.45	2014
1505	CO-TOL	Factor	2	Governance-related_factors	NA	NA	4	4	2	4	3	1	2	4	3	4	10	2	4	2	6	2.29	2	1.67	1.45	2014
1506	CO-TOL	Factor	9	Socio-economic_factors	NA	NA	4	4	3	1	4	3	2	1	1	1	10	2	3	2	6	2.29	2	1.67	1.45	2014
1507	CO-TOL	Factor	2	Governance-related_factors	NA	NA	4	4	3	4	4	3	1	2	2	2	10	2	2	2	6	2.29	2	1.67	1.45	2014
1508	CO-TOL	Factor	8	Socio-cultural_factors	NA	NA	4	3	2	2	3	2	1	4	4	4	10	2	1	2	6	2.29	2	1.67	1.45	2014
1509	CO-TOL	Factor	8	Socio-cultural_factors	NA	NA	3	3	2	4	3	2	2	3	2	3	10	2	2	2	6	2.29	2	1.67	1.45	2014
1510	CO-TOL	Factor	4	Infrastructure-related_factors	NA	NA	3	3	1	4	2	3	4	1	1	1	10	2	2	1	6	2.29	2	1.67	1.45	2014
1511	CO-TOL	Factor	4	Infrastructure-related_factors	NA	NA	1	3	4	4	3	3	1	3	2	3	10	2	3	1	6	2.29	2	1.67	1.45	2014
1512	CO-TOL	Factor	4	Infrastructure-related_factors	NA	NA	1	1	2	4	2	1	4	3	3	3	10	2	3	1	6	2.29	2	1.67	1.45	2014
1513	CO-TOL	Factor	2	Governance-related_factors	NA	NA	4	3	3	4	4	3	2	2	2	2	11	3	3	1	5	2.29	2	1.67	1.45	2014
1514	CO-TOL	Factor	4	Infrastructure-related_factors	NA	NA	2	1	3	1	3	3	3	2	2	2	11	3	2	1	5	2.29	2	1.67	1.45	2014
1515	CO-TOL	Factor	9	Socio-economic_factors	NA	NA	3	3	2	1	3	3	3	2	2	2	11	3	3	2	5	2.29	2	1.67	1.45	2014
1516	CO-TOL	Factor	5	Institutional_factors	NA	NA	3	3	3	4	3	3	3	2	2	2	11	3	3	1	5	2.29	2	1.67	1.45	2014
1517	CO-TOL	Factor	7	Natural_resource-use_related_factors	NA	NA	3	4	2	2	3	2	2	4	4	4	11	3	2	1	5	2.29	2	1.67	1.45	2014
1518	CO-TOL	Factor	9	Socio-economic_factors	NA	NA	2	3	4	2	4	2	3	3	2	3	12	3	4	4	4	2.29	2	1.67	1.45	2014
1519	CO-TOL	Factor	2	Governance-related_factors	NA	NA	3	3	2	4	3	3	2	4	4	4	12	3	3	1	4	2.29	2	1.67	1.45	2014
1520	CO-TOL	Factor	5	Institutional_factors	NA	NA	3	3	2	4	3	3	2	4	3	4	12	3	3	3	4	2.29	2	1.67	1.45	2014
1521	CO-TOL	Factor	2	Governance-related_factors	NA	NA	3	3	2	3	3	3	2	4	4	4	12	3	2	1	4	2.29	2	1.67	1.45	2014
1522	CO-TOL	Factor	2	Governance-related_factors	NA	NA	3	3	2	1	3	4	2	3	2	3	12	3	3	2	4	2.29	2	1.67	1.45	2014
1523	CO-TOL	Factor	2	Governance-related_factors	NA	NA	4	3	2	1	3	4	2	3	2	3	12	3	3	2	4	2.29	2	1.67	1.45	2014
1524	CO-TOL	Factor	1	Demographic_factors	NA	NA	4	4	3	1	4	3	4	1	1	1	12	3	2	2	4	2.29	2	1.67	1.45	2014
1525	CO-TOL	Factor	1	Demographic_factors	NA	NA	4	4	3	1	4	3	4	1	1	1	12	3	2	2	4	2.29	2	1.67	1.45	2014
1526	CO-TOL	Factor	9	Socio-economic_factors	NA	NA	2	3	3	1	3	3	4	2	2	2	12	3	4	4	4	2.29	2	1.67	1.45	2014
1527	CO-TOL	Factor	2	Governance-related_factors	NA	NA	4	4	3	4	4	3	2	3	3	3	12	3	2	2	4	2.29	2	1.67	1.45	2014
1528	CO-TOL	Factor	2	Governance-related_factors	NA	NA	3	3	3	4	3	3	2	4	4	4	12	3	3	1	4	2.29	2	1.67	1.45	2014
1529	CO-TOL	Factor	7	Natural_resource-use_related_factors	NA	NA	3	3	4	4	4	3	3	1	2	2	12	3	3	3	4	2.29	2	1.67	1.45	2014
1530	CO-TOL	Factor	7	Natural_resource-use_related_factors	NA	NA	2	4	3	4	3	4	3	1	2	2	12	3	2	1	4	2.29	2	1.67	1.45	2014
1531	CO-TOL	Factor	7	Natural_resource-use_related_factors	NA	NA	2	3	4	2	4	3	4	1	3	2	13	3	3	1	3	2.29	2	1.67	1.45	2014
1532	CO-TOL	Factor	1	Demographic_factors	NA	NA	4	4	3	1	4	3	4	2	1	2	13	3	3	2	3	2.29	2	1.67	1.45	2014
1533	CO-TOL	Factor	9	Socio-economic_factors	NA	NA	4	4	3	1	4	3	4	1	2	2	13	3	3	2	3	2.29	2	1.67	1.45	2014
1534	CO-TOL	Factor	9	Socio-economic_factors	NA	NA	4	4	3	1	4	3	4	3	2	2	13	3	3	3	3	2.29	2	1.67	1.45	2014
1535	CO-TOL	Factor	2	Governance-related_factors	NA	NA	4	4	3	4	4	3	2	4	4	4	13	3	3	2	3	2.29	2	1.67	1.45	2014
1536	CO-TOL	Factor	8	Socio-cultural_factors	NA	NA	4	4	3	4	4	3	2	4	4	4	13	3	2	2	3	2.29	2	1.67	1.45	2014
1537	CO-TOL	Factor	9	Socio-economic_factors	NA	NA	3	3	3	1	3	3	3	4	4	4	13	3	3	2	3	2.29	2	1.67	1.45	2014
1538	CO-TOL	Factor	7	Natural_resource-use_related_factors	NA	NA	3	3	2	4	3	3	3	4	4	4	13	3	2	1	3	2.29	2	1.67	1.45	2014
1539	CO-TOL	Factor	7	Natural_resource-use_related_factors	NA	NA	3	3	2	4	3	3	3	3	4	4	13	3	2	1	3	2.29	2	1.67	1.45	2014
1540	CO-TOL	Factor	7	Natural_resource-use_related_factors	NA	NA	3	3	2	4	3	3	3	3	4	4	13	3	2	1	3	2.29	2	1.67	1.45	2014
1541	CO-TOL	Factor	6	Natural_factors	NA	NA	4	3	4	1	4	4	4	1	1	1	13	3	4	2	3	2.29	2	1.67	1.45	2014
1542	CO-TOL	Factor	9	Socio-economic_factors	NA	NA	4	4	3	3	4	3	3	3	4	4	14	4	3	2	2	2.29	2	1.67	1.45	2014
1543	CO-TOL	Factor	9	Socio-economic_factors	NA	NA	4	4	2	1	3	3	4	4	4	4	14	4	3	3	2	2.29	2	1.67	1.45	2014
1544	CO-TOL	Factor	7	Natural_resource-use_related_factors	NA	NA	2	3	3	2	3	3	4	3	4	4	14	4	2	1	2	2.29	2	1.67	1.45	2014
1545	CO-TOL	Factor	7	Natural_resource-use_related_factors	NA	NA	1	3	4	1	3	3	4	3	4	4	14	4	3	1	2	2.29	2	1.67	1.45	2014
1546	CO-TOL	Factor	7	Natural_resource-use_related_factors	NA	NA	3	4	2	4	3	4	3	4	4	4	14	4	2	1	2	2.29	2	1.67	1.45	2014
1547	CO-TOL	Factor	6	Natural_factors	NA	NA	4	3	4	1	4	4	4	4	4	4	16	4	4	2	1	2.29	2	1.67	1.45	2014
1548	GE-DED	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	2	2	1	3	2	2	2	NA	NA	NA	6	1	2	3	6	2.67	3	2.05	2.31	2014
1549	GE-DED	Stress	8	Network	8.4	Changed_synecological_interactions_and_interdependencies	3	3	3	2	3	3	1	NA	NA	NA	7	2	3	1	5	2.67	3	2.05	2.31	2014
1550	GE-DED	Stress	8	Network	8.3	Changed_structure_and_composition_of_communities	3	2	2	2	3	2	2	NA	NA	NA	7	2	3	3	5	2.67	3	2.05	2.31	2014
1551	GE-DED	Stress	8	Network	8.3	Changed_structure_and_composition_of_communities	4	1	2	1	3	2	2	NA	NA	NA	7	2	3	4	5	2.67	3	2.05	2.31	2014
1552	GE-DED	Stress	6	Biomass	6.2	Changed_above_ground_biomass	3	1	2	1	2	3	3	NA	NA	NA	8	2	3	3	4	2.67	3	2.05	2.31	2014
1553	GE-DED	Stress	6	Biomass	6.5	Changed_extent_of_ecosystems	1	1	3	1	2	3	3	NA	NA	NA	8	2	3	4	4	2.67	3	2.05	2.31	2014
1554	GE-DED	Stress	7	Information	7.2	Changed_interspecific_diversity/species_richness	1	1	4	1	3	2	3	NA	NA	NA	8	2	3	4	4	2.67	3	2.05	2.31	2014
1555	GE-DED	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	3	2	2	1	3	2	3	NA	NA	NA	8	2	1	1	4	2.67	3	2.05	2.31	2014
